2024-05-09 23:17:16,862 INFO    StreamThr :15076 [internal.py:wandb_internal():86] W&B internal server running at pid: 15076, started at: 2024-05-09 23:17:16.858520
2024-05-09 23:17:18,370 DEBUG   SenderThread:15076 [sender.py:send():379] send: telemetry
2024-05-09 23:17:18,464 INFO    wandb-upload_0:15076 [upload_job.py:push():131] Uploaded file C:\Users\eriki\AppData\Local\Temp\tmpbsdy5r76wandb\5qq44zpb-wandb-metadata.json
2024-05-09 23:17:21,380 INFO    Thread-76 :15076 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\eriki\OneDrive\Documents\all_folder\other_projects\VideoFinder\wandb\run-20240509_231711-59kbihd1\files\output.log
2024-05-09 23:17:22,284 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:17:23,404 INFO    Thread-76 :15076 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\eriki\OneDrive\Documents\all_folder\other_projects\VideoFinder\wandb\run-20240509_231711-59kbihd1\files\output.log
2024-05-09 23:17:27,323 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:17:32,361 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:17:33,084 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-09 23:17:33,085 DEBUG   SenderThread:15076 [sender.py:send_request():406] send_request: stop_status
2024-05-09 23:17:33,095 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-09 23:17:37,387 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:17:41,480 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: partial_history
2024-05-09 23:17:41,482 DEBUG   SenderThread:15076 [sender.py:send():379] send: history
2024-05-09 23:17:41,482 DEBUG   SenderThread:15076 [sender.py:send_request():406] send_request: summary_record
2024-05-09 23:17:41,484 INFO    SenderThread:15076 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-09 23:17:41,560 INFO    Thread-76 :15076 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\eriki\OneDrive\Documents\all_folder\other_projects\VideoFinder\wandb\run-20240509_231711-59kbihd1\files\wandb-summary.json
2024-05-09 23:17:42,499 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:17:47,542 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:17:48,097 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-09 23:17:48,097 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-09 23:17:48,097 DEBUG   SenderThread:15076 [sender.py:send_request():406] send_request: stop_status
2024-05-09 23:17:48,610 INFO    Thread-76 :15076 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\eriki\OneDrive\Documents\all_folder\other_projects\VideoFinder\wandb\run-20240509_231711-59kbihd1\files\config.yaml
2024-05-09 23:17:53,371 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:17:58,415 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:18:03,101 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-09 23:18:03,101 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-09 23:18:03,102 DEBUG   SenderThread:15076 [sender.py:send_request():406] send_request: stop_status
2024-05-09 23:18:04,394 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:18:09,439 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:18:14,496 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:18:17,720 DEBUG   SystemMonitor:15076 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-09 23:18:17,732 DEBUG   SenderThread:15076 [sender.py:send():379] send: stats
2024-05-09 23:18:18,105 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-09 23:18:18,108 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-09 23:18:18,108 DEBUG   SenderThread:15076 [sender.py:send_request():406] send_request: stop_status
2024-05-09 23:18:20,415 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:18:25,469 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:18:30,495 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:18:33,112 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-09 23:18:33,128 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-09 23:18:33,128 DEBUG   SenderThread:15076 [sender.py:send_request():406] send_request: stop_status
2024-05-09 23:18:36,331 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:18:41,374 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:18:46,431 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:18:47,740 DEBUG   SenderThread:15076 [sender.py:send():379] send: stats
2024-05-09 23:18:48,121 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-09 23:18:48,137 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-09 23:18:48,137 DEBUG   SenderThread:15076 [sender.py:send_request():406] send_request: stop_status
2024-05-09 23:18:52,385 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:18:57,408 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:19:02,430 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:19:03,127 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-09 23:19:03,159 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-09 23:19:03,159 DEBUG   SenderThread:15076 [sender.py:send_request():406] send_request: stop_status
2024-05-09 23:19:07,454 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:19:12,505 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:19:17,548 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:19:17,751 DEBUG   SenderThread:15076 [sender.py:send():379] send: stats
2024-05-09 23:19:18,143 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-09 23:19:18,170 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-09 23:19:18,170 DEBUG   SenderThread:15076 [sender.py:send_request():406] send_request: stop_status
2024-05-09 23:19:23,513 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:19:28,556 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:19:33,152 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-09 23:19:33,185 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-09 23:19:33,185 DEBUG   SenderThread:15076 [sender.py:send_request():406] send_request: stop_status
2024-05-09 23:19:34,413 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:19:39,438 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:19:44,469 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:19:47,763 DEBUG   SenderThread:15076 [sender.py:send():379] send: stats
2024-05-09 23:19:48,168 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-09 23:19:48,184 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-09 23:19:48,184 DEBUG   SenderThread:15076 [sender.py:send_request():406] send_request: stop_status
2024-05-09 23:19:50,472 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:19:55,518 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:20:00,554 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:20:03,173 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-09 23:20:03,189 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-09 23:20:03,189 DEBUG   SenderThread:15076 [sender.py:send_request():406] send_request: stop_status
2024-05-09 23:20:06,403 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:20:11,440 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:20:16,488 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:20:17,766 DEBUG   SenderThread:15076 [sender.py:send():379] send: stats
2024-05-09 23:20:18,183 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-09 23:20:18,199 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-09 23:20:18,199 DEBUG   SenderThread:15076 [sender.py:send_request():406] send_request: stop_status
2024-05-09 23:20:21,503 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
2024-05-09 23:20:26,549 DEBUG   HandlerThread:15076 [handler.py:handle_request():146] handle_request: status_report
